Survey,Haul,Latitude,Longitude,DateTime,ForkLength,Weight,Age,Maturity,MaturityIndex,Sex,SexIndex
200505,6,57.6992,-154.485,3/25/2005 18:16,35,0.332,3,Developing I,0,Female,1
200505,6,57.6992,-154.485,3/25/2005 18:16,35,0.314,3,Developing I,0,Male,0
200505,6,57.6992,-154.485,3/25/2005 18:16,46,0.786,5,Spawning,4,Male,0
200505,6,57.6992,-154.485,3/25/2005 18:16,46,0.766,5,Prespawning I,0,Male,0
200505,6,57.6992,-154.485,3/25/2005 18:16,46,0.712,5,Spawning,4,Male,0
200505,6,57.6992,-154.485,3/25/2005 18:16,32,0.238,3,Developing I,0,Male,0
200505,6,57.6992,-154.485,3/25/2005 18:16,45,0.71,5,Prespawning I,0,Female,1
200505,7,57.8329,-154.7915,3/25/2005 22:25,42,0.544,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,44,0.664,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,44,0.682,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,54,1.138,8,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,44,0.808,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,44,0.71,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,41,0.608,5,Prespawning II,0,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,40,0.554,4,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,47,0.804,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,39,0.474,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,53,1.268,7,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,43,0.62,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,42,0.568,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,44,0.68,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,40,0.542,4,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,46,0.892,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,24,0.096,2,Immature,1,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,23,0.076,2,Immature,1,Female,1
200505,7,57.8329,-154.7915,3/25/2005 22:25,21,0.058,2,Immature,1,Female,1
200505,7,57.8329,-154.7915,3/25/2005 22:25,41,0.57,,Prespawning II,0,Female,1
200505,7,57.8329,-154.7915,3/25/2005 22:25,43,0.698,7,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,47,0.826,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,47,0.846,7,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,41,0.622,7,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,42,0.622,5,Prespawning II,0,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,48,0.828,6,Prespawning I,0,Female,1
200505,7,57.8329,-154.7915,3/25/2005 22:25,42,0.608,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,45,0.778,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,40,0.46,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,47,0.908,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,43,0.556,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,42,0.61,5,Prespawning II,0,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,45,0.762,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,38,0.552,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,40,0.526,7,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,49,0.852,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,43,0.67,7,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,40,0.506,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,50,0.898,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,45,0.776,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,42,0.556,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,44,0.688,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,47,0.82,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,22,0.072,2,Immature,1,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,22,0.076,2,Immature,1,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,25,0.1,2,Immature,1,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,22,0.07,2,Immature,1,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,45,0.694,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,40,0.552,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,39,0.492,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,45,0.82,7,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,39,0.474,6,Prespawning I,0,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,43,0.59,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,42,0.664,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,42,0.616,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,46,0.756,4,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,39,0.434,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,44,0.558,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,42,0.586,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,43,0.664,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,42,0.506,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,47,0.75,5,Prespawning II,0,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,40,0.486,6,Prespawning II,0,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,51,1.032,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,40,0.586,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,51,1.162,6,Prespawning I,0,Female,1
200505,7,57.8329,-154.7915,3/25/2005 22:25,38,0.414,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,38,0.412,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,41,0.476,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,47,0.986,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,40,0.546,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,39,0.458,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,49,1.036,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,40,0.574,4,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,47,0.904,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,44,0.714,6,Prespawning II,0,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,46,0.768,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,23,0.074,2,Immature,1,Female,1
200505,7,57.8329,-154.7915,3/25/2005 22:25,43,0.696,6,Prespawning II,0,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,42,0.692,5,Prespawning I,0,Female,1
200505,7,57.8329,-154.7915,3/25/2005 22:25,43,0.742,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,48,0.978,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,38,0.436,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,43,0.73,7,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,40,0.514,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,38,0.47,4,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,52,1.278,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,43,0.668,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,25,0.108,2,Immature,1,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,40,0.618,7,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,43,0.588,6,Prespawning I,0,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,45,0.714,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,44,0.634,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,45,0.716,6,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,44,0.752,5,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,42,0.586,7,Spawning,4,Male,0
200505,7,57.8329,-154.7915,3/25/2005 22:25,47,0.774,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,11,0.01,1,Immature,1,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,13,0.012,1,Immature,1,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,51,1.188,6,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,57,1.616,9,Prespawning I,0,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,47,0.808,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,49,0.942,5,Prespawning II,0,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,48,0.982,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,49,0.862,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,23,0.068,2,Immature,1,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,44,0.676,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,12,0.012,1,Immature,1,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,12,0.012,,Immature,1,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,12,0.01,,Immature,1,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,11,0.01,,Immature,1,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,10,0.008,,Immature,1,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,41,0.56,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,49,0.96,7,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,46,0.64,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,44,0.64,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,41,0.556,6,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,45,0.79,4,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,45,0.816,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,45,0.728,6,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,54,1.142,,Spawning,4,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,43,0.654,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,43,0.604,6,Prespawning II,0,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,10,0.06,,Immature,1,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,50,1.008,6,Prespawning I,0,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,51,1.024,7,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,45,0.776,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,45,0.786,4,Prespawning II,0,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,43,0.618,4,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,44,0.658,,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,39,0.462,4,Developing I,0,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,12,0.01,1,Immature,1,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,13,0.01,,Immature,1,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,11,0.01,,Immature,1,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,12,0.014,,Immature,1,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,41,0.65,7,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,43,0.724,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,47,0.888,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,48,0.732,6,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,46,0.724,,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,43,0.734,7,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,11,0.01,,Immature,1,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,23,0.068,2,Immature,1,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,24,0.09,2,Immature,1,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,49,0.766,,Prespawning II,0,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,40,0.52,7,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,47,0.856,4,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,39,0.452,6,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,47,0.87,6,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,45,0.724,6,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,46,0.674,6,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,46,0.714,6,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,47,0.794,7,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,47,0.672,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,22,0.066,2,Immature,1,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,23,0.074,2,Immature,1,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,47,0.834,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,12,0.012,,Immature,1,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,13,0.012,,Immature,1,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,28,0.144,2,Immature,1,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,50,0.902,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,46,0.834,5,Prespawning I,0,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,43,0.638,,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,23,0.078,2,Immature,1,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,46,0.744,6,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,42,0.632,4,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,13,0.012,1,Immature,1,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,12,0.014,,Immature,1,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,14,0.018,,Immature,1,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,44,0.744,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,49,1.04,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,43,0.632,6,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,46,0.682,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,42,0.544,6,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,50,0.928,7,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,46,0.78,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,50,1.086,6,Prespawning I,0,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,40,0.502,6,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,43,0.614,6,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,39,0.518,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,52,1.394,7,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,49,0.946,,Spawning,4,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,49,0.958,6,Prespawning II,0,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,40,0.444,7,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,22,0.064,2,Immature,1,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,40,0.528,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,45,0.796,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,51,1.356,5,Prespawning I,0,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,45,0.698,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,52,1.464,6,Prespawning I,0,Female,1
200505,8,57.7715,-155.0127,3/26/2005 2:43,46,0.586,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,44,0.712,5,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,41,0.606,7,Spawning,4,Male,0
200505,8,57.7715,-155.0127,3/26/2005 2:43,38,0.434,6,Spawning,4,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,12,0.016,,Immature,1,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,11,0.01,,Immature,1,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,13,0.016,,Immature,1,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,48,0.984,7,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,47,0.93,6,Spawning,4,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,48,1.066,6,Spawning,4,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,47,0.862,5,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,41,0.606,5,Spawning,4,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,45,0.74,6,Spawning,4,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,48,1.056,5,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,46,0.992,6,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,22,0.072,,Immature,1,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,11,0.008,,Immature,1,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,15,0.022,1,Immature,1,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,10,0.012,,Immature,1,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,10,0.008,,Immature,1,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,48,0.876,5,Spawning,4,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,52,1.47,6,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,42,0.638,5,Spawning,4,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,53,1.272,5,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,50,1.216,6,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,42,0.706,5,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,27,0.086,2,Developing I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,23,0.07,2,Developing I,0,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,21,0.06,,Developing I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,21,0.06,,Immature,1,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,47,0.894,5,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,60,1.882,6,Prespawning II,0,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,12,0.014,,Immature,1,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,12,0.012,,Immature,1,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,47,0.908,6,Spawning,4,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,46,0.844,5,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,42,0.624,5,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,48,0.874,7,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,33,0.27,3,Developing I,0,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,44,0.678,5,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,46,0.89,6,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,42,0.682,5,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,50,1.154,6,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,49,1.066,5,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,26,0.106,2,Developing I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,46,0.88,5,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,14,0.016,1,Immature,1,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,12,0.01,1,Immature,1,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,61,2.146,7,Spawning,4,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,41,0.548,6,Prespawning II,0,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,49,1.208,6,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,53,1.26,7,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,41,0.516,6,Prespawning II,0,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,20,0.056,,Developing I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,21,0.066,,Immature,1,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,12,0.012,,Immature,1,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,49,0.92,6,Spawning,4,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,57,1.67,5,Spawning,4,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,45,0.812,6,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,49,1.092,7,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,41,0.58,,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,45,0.812,6,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,22,0.072,2,Developing I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,13,0.012,1,Immature,1,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,42,0.672,7,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,42,0.552,6,Spawning,4,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,38,0.402,5,Spawning,4,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,56,1.602,5,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,49,1.012,5,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,45,0.778,5,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,45,0.83,5,Spawning,4,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,44,0.752,5,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,10,0.008,,Immature,1,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,48,0.97,5,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,46,1.012,6,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,47,0.862,5,Spawning,4,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,52,1.308,6,Spawning,4,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,47,0.756,6,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,54,1.34,5,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,48,0.898,6,Spawning,4,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,46,0.828,5,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,12,0.012,1,Immature,1,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,25,0.124,,Immature,1,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,56,1.436,5,Spawning,4,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,45,0.756,5,Spawning,4,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,43,0.686,,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,48,0.924,6,Prespawning II,0,Male,0
200505,9,57.8995,-154.5788,3/26/2005 5:44,54,1.656,6,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,47,0.97,7,Prespawning II,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,48,1.122,6,Prespawning I,0,Female,1
200505,9,57.8995,-154.5788,3/26/2005 5:44,41,0.626,4,Prespawning II,0,Male,0
200505,10,57.5419,-154.8576,3/26/2005 10:57,21,0.06,2,Developing I,0,Male,0
200505,10,57.5419,-154.8576,3/26/2005 10:57,40,0.458,4,Developing I,0,Female,1
200505,10,57.5419,-154.8576,3/26/2005 10:57,49,0.858,7,Prespawning II,0,Male,0
200505,10,57.5419,-154.8576,3/26/2005 10:57,36,0.36,3,Developing I,0,Female,1
200505,10,57.5419,-154.8576,3/26/2005 10:57,50,0.846,5,Prespawning II,0,Male,0
200505,10,57.5419,-154.8576,3/26/2005 10:57,47,0.81,5,Spawning,4,Male,0
200505,10,57.5419,-154.8576,3/26/2005 10:57,43,0.74,6,Spawning,4,Male,0
