"model","period","region","ersst.year","annual.anomaly.1yr","annual.1yr.events","annual.anomaly.2yr","annual.2yr.events","annual.anomaly.3yr","annual.3yr.events","winter.anomaly.1yr","winter.1yr.events","winter.anomaly.2yr","winter.2yr.events","winter.anomaly.3yr","winter.3yr.events"
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2003,2.951197,0,2.382947,0,2.181324,0,2.466521,0,2.177757,0,1.556049,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2003,2.951197,0,2.382947,0,2.181324,0,2.466521,0,2.177757,0,1.556049,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2003,2.951197,0,2.382947,0,2.181324,0,2.466521,0,2.177757,0,1.556049,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2003,2.951197,0,2.382947,0,2.181324,0,2.466521,0,2.177757,0,1.556049,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2003,2.951197,0,2.382947,0,2.181324,0,2.466521,0,2.177757,0,1.556049,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2003,2.951197,0,2.382947,0,2.181324,0,2.466521,0,2.177757,0,1.556049,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2004,1.814698,0,1.932724,0,2.272215,0,1.888992,0,1.782377,0,2.010425,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,1,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,1,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,0,1.572395,0,1.675761,0,0.8265966,0,1.180728,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,0,1.451243,1,1.572395,1,1.675761,0,0.8265966,1,1.180728,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2005,2.05075,1,1.451243,1,1.572395,1,1.675761,1,0.8265966,1,1.180728,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,0,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,1,0.3090219,1,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,1,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,1,0.6940726,0,1.146298,0,-0.02256813,0,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,0,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,0,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,0,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,0,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,1,0.6940726,0,1.146298,0,-0.02256813,1,0.3090219,1,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,1,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,0,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,0,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,0,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,0,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,1,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,0,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,1,0.6940726,0,1.146298,0,-0.02256813,0,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,1,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,0,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,0,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,0,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,0,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,1,0.3090219,1,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,1,1.146298,0,-0.02256813,1,0.3090219,1,0.7646017,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,1,0.6940726,1,1.146298,0,-0.02256813,1,0.3090219,1,0.7646017,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,1,0.3090219,1,0.7646017,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,1,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,1,1.146298,0,-0.02256813,1,0.3090219,1,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,1,0.6940726,1,1.146298,1,-0.02256813,1,0.3090219,1,0.7646017,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,1,0.6940726,1,1.146298,1,-0.02256813,1,0.3090219,1,0.7646017,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,1,0.6940726,0,1.146298,1,-0.02256813,1,0.3090219,1,0.7646017,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,1,0.3090219,1,0.7646017,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,1,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2006,0.8517359,0,0.6940726,0,1.146298,0,-0.02256813,0,0.3090219,0,0.7646017,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,1,0.3502727,1,0.640612,0,0.2538939,0,0.1617399,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,1,0.09954113,0,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,1,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,1,0.09954113,1,0.3502727,0,0.640612,1,0.2538939,1,0.1617399,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,1,0.640612,1,0.2538939,0,0.1617399,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,1,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,0,0.640612,1,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,1,0.09954113,1,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,1,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,1,0.3502727,0,0.640612,0,0.2538939,1,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,1,0.09954113,1,0.3502727,1,0.640612,1,0.2538939,1,0.1617399,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,1,0.09954113,1,0.3502727,1,0.640612,1,0.2538939,1,0.1617399,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,0,0.640612,1,0.2538939,1,0.1617399,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,0,0.640612,0,0.2538939,1,0.1617399,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,1,0.09954113,1,0.3502727,1,0.640612,0,0.2538939,1,0.1617399,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,1,0.09954113,1,0.3502727,1,0.640612,1,0.2538939,1,0.1617399,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,1,0.09954113,1,0.3502727,1,0.640612,1,0.2538939,1,0.1617399,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,1,0.09954113,1,0.3502727,1,0.640612,1,0.2538939,1,0.1617399,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,1,0.640612,0,0.2538939,1,0.1617399,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,0,0.640612,1,0.2538939,0,0.1617399,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,1,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2007,0.5364093,0,0.09954113,0,0.3502727,0,0.640612,0,0.2538939,0,0.1617399,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,0,-0.267193,0,0.000674438,0,-0.1328243,0,-0.4949443,0,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,0,-0.267193,0,0.000674438,0,-0.1328243,0,-0.4949443,0,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,0,-0.267193,0,0.000674438,0,-0.1328243,0,-0.4949443,0,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,0,-0.267193,1,0.000674438,0,-0.1328243,0,-0.4949443,1,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,1,0.000674438,1,-0.1328243,1,-0.4949443,1,-0.1164255,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,1,0.000674438,1,-0.1328243,1,-0.4949443,1,-0.1164255,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,0,0.000674438,0,-0.1328243,0,-0.4949443,0,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,0,-0.267193,0,0.000674438,0,-0.1328243,0,-0.4949443,1,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,0,-0.267193,1,0.000674438,0,-0.1328243,1,-0.4949443,1,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,1,0.000674438,0,-0.1328243,0,-0.4949443,1,-0.1164255,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,0,0.000674438,0,-0.1328243,1,-0.4949443,1,-0.1164255,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,0,-0.267193,1,0.000674438,1,-0.1328243,0,-0.4949443,0,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,1,0.000674438,0,-0.1328243,0,-0.4949443,1,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,0,0.000674438,0,-0.1328243,1,-0.4949443,0,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,0,-0.267193,0,0.000674438,0,-0.1328243,0,-0.4949443,0,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,0,-0.267193,0,0.000674438,0,-0.1328243,0,-0.4949443,0,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,0,-0.267193,0,0.000674438,0,-0.1328243,0,-0.4949443,0,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,1,0.000674438,0,-0.1328243,0,-0.4949443,1,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,1,0.000674438,1,-0.1328243,1,-0.4949443,1,-0.1164255,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,1,0.000674438,1,-0.1328243,1,-0.4949443,1,-0.1164255,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,1,0.000674438,1,-0.1328243,1,-0.4949443,1,-0.1164255,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,0,0.000674438,1,-0.1328243,1,-0.4949443,1,-0.1164255,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,0,-0.267193,1,0.000674438,0,-0.1328243,1,-0.4949443,1,-0.1164255,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,1,0.000674438,1,-0.1328243,1,-0.4949443,1,-0.1164255,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,1,0.000674438,1,-0.1328243,1,-0.4949443,1,-0.1164255,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,1,0.000674438,1,-0.1328243,1,-0.4949443,1,-0.1164255,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,1,0.000674438,1,-0.1328243,1,-0.4949443,1,-0.1164255,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,0,-0.267193,1,0.000674438,1,-0.1328243,1,-0.4949443,1,-0.1164255,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,1,0.000674438,0,-0.1328243,1,-0.4949443,1,-0.1164255,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,1,0.000674438,1,-0.1328243,0,-0.4949443,1,-0.1164255,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,1,0.000674438,1,-0.1328243,0,-0.4949443,1,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,1,-0.267193,0,0.000674438,0,-0.1328243,1,-0.4949443,1,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,0,-0.267193,0,0.000674438,0,-0.1328243,0,-0.4949443,0,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,0,-0.267193,0,0.000674438,0,-0.1328243,0,-0.4949443,0,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2008,-0.3373271,0,-0.267193,0,0.000674438,0,-0.1328243,0,-0.4949443,0,-0.1164255,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2009,-0.1970589,0,-0.1150034,0,-0.1891113,0,-0.8570642,0,-0.4056576,0,-0.3147132,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2009,-0.1970589,0,-0.1150034,1,-0.1891113,1,-0.8570642,1,-0.4056576,1,-0.3147132,0
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2009,-0.1970589,1,-0.1150034,1,-0.1891113,1,-0.8570642,1,-0.4056576,1,-0.3147132,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2009,-0.1970589,1,-0.1150034,1,-0.1891113,1,-0.8570642,1,-0.4056576,1,-0.3147132,1
"EC-Earth3-CC","historical","Eastern_Bering_Sea",2009,-0.1970589,1,-0.1150034,0,-0.1891113,0,-0.8570642,1,-0.4056576,0,-0.3147132,1
